feature,weight,overall_avg_total_time,case_1_avg_total_time,case_2_avg_total_time,case_3_avg_total_time,case_4_avg_total_time,best_so_far_avg_total_time,weights_json
path_conflict,5.0,59.1775,54.81,54.59,68.52,58.79,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 5.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,5.25,59.1925,54.81,54.64,68.52,58.8,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 5.25, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,5.5,59.2275,54.86,54.71,68.54,58.8,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 5.5, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,5.75,59.235,54.88,54.72,68.54,58.8,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 5.75, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,6.0,59.2525,54.88,54.75,68.58,58.8,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 6.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,6.25,59.2325,54.79,54.75,68.57,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 6.25, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,6.5,59.205,54.75,54.75,68.5,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 6.5, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,6.75,59.1825,54.68,54.73,68.5,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 6.75, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,7.0,59.1725,54.64,54.73,68.5,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 7.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,7.25,59.1775,54.64,54.75,68.5,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 7.25, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,7.5,59.1775,54.64,54.75,68.5,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 7.5, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,7.75,59.1875,54.62,54.78,68.53,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 7.75, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,8.0,59.1875,54.62,54.78,68.53,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 8.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,8.25,59.1875,54.62,54.78,68.53,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 8.25, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,8.5,59.1875,54.62,54.78,68.53,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 8.5, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,8.75,59.1875,54.62,54.78,68.53,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 8.75, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,9.0,59.1875,54.62,54.78,68.53,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 9.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,9.25,59.1875,54.62,54.78,68.53,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 9.25, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,9.5,59.1875,54.62,54.78,68.53,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 9.5, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,9.75,59.1875,54.62,54.78,68.53,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 9.75, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
path_conflict,10.0,59.1875,54.62,54.78,68.53,58.82,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 10.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-10.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -10.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-9.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -9.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-9.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -9.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-9.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -9.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-9.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -9.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-8.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -8.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-8.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -8.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-8.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -8.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-8.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -8.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-7.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -7.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-7.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -7.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-7.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -7.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-7.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -7.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-6.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -6.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-6.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -6.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-6.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -6.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-6.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -6.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-5.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -5.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-5.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -5.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-5.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -5.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-5.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -5.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-4.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -4.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-4.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -4.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-4.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -4.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-4.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -4.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-3.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -3.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-3.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -3.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-3.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -3.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-3.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -3.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-2.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -2.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-2.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -2.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-2.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -2.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-2.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -2.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-1.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -1.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-1.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -1.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-1.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -1.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-1.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-0.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -0.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-0.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -0.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,-0.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": -0.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,0.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 0.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,0.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 0.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,0.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 0.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,0.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 0.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,1.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 1.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,1.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 1.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,1.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 1.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,1.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 1.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,2.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 2.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,2.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 2.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,2.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 2.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,2.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 2.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,3.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 3.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,3.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 3.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,3.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 3.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,3.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 3.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,4.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 4.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,4.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 4.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,4.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 4.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,4.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 4.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,5.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 5.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,5.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 5.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,5.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 5.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,5.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 5.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,6.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 6.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,6.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 6.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,6.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 6.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,6.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 6.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,7.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 7.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,7.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 7.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,7.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 7.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,7.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 7.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,8.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 8.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,8.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 8.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,8.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 8.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,8.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 8.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,9.0,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 9.0, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,9.25,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 9.25, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,9.5,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 9.5, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
approach_queue,9.75,58.8725,54.52,54.22,67.61,59.14,58.8725,"{""approach_queue"": 9.75, ""exit_competition"": 1.0, ""maneuver"": 1.0, ""path_conflict"": 1.0, ""remaining_path"": 0.0, ""same_direction_backlog"": 0.0, ""waiting"": 1.0}"
